origin,destination,walking_dist
Brooklyn Bridge - City Hall,East Broadway,1307.3799999999997
Brooklyn Bridge - City Hall,Broadway - Lafayette St,1576.4189999999999
Brooklyn Bridge - City Hall,South Ferry,1643.3150000000003
Brooklyn Bridge - City Hall,Houston St,1963.3059999999998
Brooklyn Bridge - City Hall,Bleecker St,1661.1610000000003
Brooklyn Bridge - City Hall,Lower East Side - 2nd Ave,2023.6370000000004
Zerega Ave,Westchester Sq - E Tremont Ave,537.389
Zerega Ave,Middletown Rd,1255.976
Zerega Ave,Parkchester,1297.2800000000002
Zerega Ave,St Lawrence Ave,1863.4360000000001
Zerega Ave,Morris Park,2970.551
Zerega Ave,Bronx Park East,2648.919
Zerega Ave,Pelham Bay Park,2507.9699999999993
Zerega Ave,E 180th St,2676.38
Zerega Ave,Morrison Av - Soundview,2479.4079999999994
Zerega Ave,Pelham Pkwy,3186.160999999999
Zerega Ave,Elder Ave,2895.1679999999988
Zerega Ave,West Farms Sq - E Tremont Av,3143.7110000000007
Zerega Ave,Allerton Ave,4117.356999999999
Zerega Ave,Whitlock Ave,3684.8289999999993
Zerega Ave,Burke Ave,4784.757
Zerega Ave,174th St,3876.195000000001
Zerega Ave,Baychester Ave,5531.557000000002
Zerega Ave,Hunts Point Ave,4371.751999999999
Zerega Ave,Gun Hill Rd,5660.419000000001
Zerega Ave,Simpson St,4196.397999999999
Grand Central - 42nd St,5th Ave - Bryant Pk,503.69399999999996
Grand Central - 42nd St,51st St,1139.3339999999998
Grand Central - 42nd St,42nd St - Bryant Pk,749.7130000000001
Grand Central - 42nd St,47th-50th Sts - Rockefeller Ctr,1148.48
Grand Central - 42nd St,33rd St,855.9420000000001
Grand Central - 42nd St,5th Ave - 53rd St,1235.789
Grand Central - 42nd St,Lexington Ave - 53rd St,1143.711
Grand Central - 42nd St,Times Sq - 42nd St,1031.276
Grand Central - 42nd St,49th St,1580.106
Grand Central - 42nd St,Herald Sq - 34th St,1348.192
Grand Central - 42nd St,57th St,1784.162
Grand Central - 42nd St,28th St,1612.2209999999998
Grand Central - 42nd St,5th Ave - 59th St,1806.0939999999996
Grand Central - 42nd St,42nd St - Port Authority Bus Term,1215.463
Grand Central - 42nd St,Lexington Ave - 59th St,1631.302
Grand Central - 42nd St,34th St - Penn Station,1666.249
Grand Central - 42nd St,23rd St,1586.0990000000002
Grand Central - 42nd St,Lexington Ave - 63rd St,2105.971
Grand Central - 42nd St,59th St - Columbus Circle,2563.968
Grand Central - 42nd St,3rd Ave,2537.5709999999995
33rd St,28th St,761.954
33rd St,Herald Sq - 34th St,742.7719999999999
33rd St,23rd St,730.1569999999999
33rd St,5th Ave - Bryant Pk,1246.6429999999998
33rd St,42nd St - Bryant Pk,1323.943
33rd St,Times Sq - 42nd St,1605.506
33rd St,34th St - Penn Station,961.615
33rd St,47th-50th Sts - Rockefeller Ctr,1891.395
33rd St,3rd Ave,1788.0569999999998
33rd St,42nd St - Port Authority Bus Term,1955.018
33rd St,Union Sq - 14th St,1468.4009999999998
33rd St,49th St,2323.021
33rd St,1st Ave,2229.553
33rd St,51st St,1896.3300000000002
33rd St,5th Ave - 53rd St,1981.758
33rd St,18th St,1991.0320000000002
33rd St,6th Ave,2016.5380000000002
33rd St,Lexington Ave - 53rd St,1987.0559999999998
33rd St,57th St,2527.0769999999998
33rd St,8th St - NYU,1985.9259999999995
96th St,110th St,1173.8999999999999
96th St,Central Park North (110th St),1987.8079999999995
96th St,77th St,1540.456
96th St,116th St,2354.128999999999
96th St,68th St - Hunter College,2274.834
96th St,103rd St,2525.448000000001
96th St,125th St,3083.0609999999992
96th St,116th St - Columbia University,3493.5090000000014
96th St,86th St,2723.713
96th St,Lexington Ave - 63rd St,2672.6389999999997
96th St,Roosevelt Island - Main St,8771.723000000004
96th St,72nd St,3024.386000000001
96th St,79th St,3235.486000000001
96th St,Lexington Ave - 59th St,2989.2819999999997
96th St,135th St,3902.0059999999994
96th St,5th Ave - 59th St,3458.2980000000002
96th St,21st St - Queensbridge,6274.497000000001
96th St,66th St - Lincoln Ctr,3771.9290000000015
96th St,Lexington Ave - 53rd St,3794.764
96th St,57th St,4170.415000000001
77th St,68th St - Hunter College,734.3779999999999
77th St,Lexington Ave - 63rd St,1132.183
77th St,Lexington Ave - 59th St,1448.8259999999998
77th St,Roosevelt Island - Main St,7255.552000000003
77th St,5th Ave - 59th St,1921.9330000000002
77th St,72nd St,1810.079
77th St,Lexington Ave - 53rd St,2254.308
77th St,57th St,2632.784
77th St,51st St,2098.65
77th St,5th Ave - 53rd St,2402.274
77th St,86th St,2590.433
77th St,66th St - Lincoln Ctr,2345.245000000001
77th St,79th St,2393.5909999999994
77th St,59th St - Columbus Circle,2500.5389999999998
77th St,21st St - Queensbridge,4758.326000000001
77th St,47th-50th Sts - Rockefeller Ctr,3271.2560000000003
77th St,110th St,2978.580000000001
77th St,Central Park North (110th St),3513.1420000000007
77th St,103rd St,3915.838000000001
77th St,49th St,3141.6420000000007
Chauncey St,Rockaway Ave,657.9330000000001
Chauncey St,Bushwick - Aberdeen,587.261
Chauncey St,Halsey St,614.284
Chauncey St,Broadway Junction,657.3069999999999
Chauncey St,Wilson Ave,1073.716
Chauncey St,Atlantic Ave,1604.2079999999999
Chauncey St,Ralph Ave,1337.2590000000002
Chauncey St,Gates Ave,1189.4699999999996
Chauncey St,Alabama Ave,1318.627
Chauncey St,Sutter Ave,2191.3849999999993
Chauncey St,Liberty Ave,1783.9170000000001
Chauncey St,Myrtle - Wyckoff Aves,2609.761
Chauncey St,Knickerbocker Ave,2676.4790000000003
Chauncey St,Seneca Ave,2977.4809999999998
Chauncey St,Utica Ave,1935.6819999999998
Chauncey St,Kosciuszko St,1882.9299999999994
Chauncey St,Junius St,2800.6139999999996
Chauncey St,Sutter Ave - Rutland Road,2787.0600000000004
Chauncey St,Livonia Ave,2856.678999999999
Chauncey St,Saratoga Ave,2931.723000000001
Union St,Atlantic Av - Barclay's Center,948.0550000000001
Union St,4th Av - 9th St,982.4579999999999
Union St,Hoyt - Schermerhorn Sts,1718.8400000000004
Union St,Nevins St,1465.612
Union St,Carroll St,1589.324
Union St,Fulton St,1388.018
Union St,Grand Army Plaza,1259.8410000000001
Union St,7th Ave,1865.3740000000003
Union St,Lafayette Ave,1376.1170000000002
Union St,Smith - 9th Sts,1586.0949999999998
Union St,Hoyt St,2188.1290000000004
Union St,Jay St - MetroTech,2223.802
Union St,Borough Hall,2361.6340000000005
Union St,15th St - Prospect Park,2613.167
Union St,Court St,2728.7490000000003
Union St,Clinton - Washington Aves,2125.396
Union St,Eastern Pkwy - Bklyn Museum,1733.8769999999997
Union St,Clark St,3028.9970000000003
Union St,25th St,2270.8769999999995
Union St,High St,3216.3269999999998
Elmhurst Ave,82nd St - Jackson Hts,866.9629999999999
Elmhurst Ave,Grand Ave - Newtown,766.167
Elmhurst Ave,90th St - Elmhurst Av,948.5129999999999
Elmhurst Ave,Jackson Hts - Roosevelt Av,936.257
Elmhurst Ave,74th St - Broadway,954.3389999999999
Elmhurst Ave,69th St,1358.7190000000003
Elmhurst Ave,Woodhaven Blvd - Queens Mall,1689.0549999999998
Elmhurst Ave,103rd St - Corona Plaza,2079.606
Elmhurst Ave,Woodside - 61st St,1958.0980000000002
Elmhurst Ave,63rd Dr - Rego Park,2344.7380000000003
Elmhurst Ave,Northern Blvd,2353.5420000000004
Elmhurst Ave,52nd St,2728.2360000000003
Elmhurst Ave,Middle Village - Metropolitan Ave,5265.711
Elmhurst Ave,67th Ave,3204.46
Elmhurst Ave,46th St,3072.7940000000012
Elmhurst Ave,Fresh Pond Rd,5480.749000000002
Elmhurst Ave,Steinway St,3719.2290000000016
Elmhurst Ave,40th St,3760.3190000000004
Elmhurst Ave,Forest Hills - 71st Av,4083.9960000000005
Elmhurst Ave,Forest Ave,5675.799000000003
Ralph Ave,Halsey St,1368.5889999999997
Ralph Ave,Rockaway Ave,860.499
Ralph Ave,Utica Ave,864.545
Ralph Ave,Gates Ave,1382.4059999999997
Ralph Ave,Sutter Ave - Rutland Road,1710.9079999999997
Ralph Ave,Bushwick - Aberdeen,1626.5859999999998
Ralph Ave,Broadway Junction,1399.3559999999998
Ralph Ave,Kosciuszko St,1907.1339999999996
Ralph Ave,Crown Hts - Utica Ave,2148.1330000000003
Ralph Ave,Atlantic Ave,1879.2350000000004
Ralph Ave,Saratoga Ave,2362.617
Ralph Ave,Wilson Ave,2241.1949999999997
Ralph Ave,Knickerbocker Ave,2701.593
Ralph Ave,Central Ave,2702.7029999999995
Ralph Ave,Sutter Ave,2454.161
Ralph Ave,Alabama Ave,1883.0480000000005
Ralph Ave,Myrtle - Wyckoff Aves,2828.2599999999993
Ralph Ave,Kingston Ave,2798.0569999999993
Ralph Ave,Junius St,3059.621
Ralph Ave,Myrtle Ave,2985.072
Pelham Pkwy,Morris Park,996.414
Pelham Pkwy,Allerton Ave,931.196
Pelham Pkwy,Bronx Park East,930.0910000000001
Pelham Pkwy,Burke Ave,1598.596
Pelham Pkwy,E 180th St,2040.9129999999998
Pelham Pkwy,Gun Hill Rd,2474.258
Pelham Pkwy,West Farms Sq - E Tremont Av,2326.797
Pelham Pkwy,Norwood - 205th St,2670.5129999999995
Pelham Pkwy,Parkchester,2955.4419999999996
Pelham Pkwy,Bedford Park Blvd,3268.083
Pelham Pkwy,St Lawrence Ave,3186.5960000000005
Pelham Pkwy,219th St,3018.8509999999997
Pelham Pkwy,Bedford Park Blvd - Lehman College,3670.807
Pelham Pkwy,Kingsbridge Rd,3060.4159999999997
Pelham Pkwy,Mosholu Pkwy,3490.5719999999988
Pelham Pkwy,174th St,3059.2810000000004
Pelham Pkwy,Morrison Av - Soundview,3397.7459999999996
Pelham Pkwy,Westchester Sq - E Tremont Ave,3288.2360000000003
Pelham Pkwy,Fordham Rd,2878.617999999999
Pelham Pkwy,Elder Ave,3799.7259999999997
Gun Hill Rd,Burke Ave,725.494
Gun Hill Rd,219th St,849.3740000000001
Gun Hill Rd,225th St,1359.3410000000003
Gun Hill Rd,Allerton Ave,1392.894
Gun Hill Rd,Norwood - 205th St,1473.6340000000002
Gun Hill Rd,Woodlawn,1766.7480000000003
Gun Hill Rd,Mosholu Pkwy,1924.2390000000005
Gun Hill Rd,233rd St,2033.8509999999999
Gun Hill Rd,Bedford Park Blvd,2311.529
Gun Hill Rd,Bedford Park Blvd - Lehman College,2893.5969999999998
Gun Hill Rd,Nereid Ave (238 St),2653.8380000000006
Gun Hill Rd,Morris Park,3173.9820000000004
Gun Hill Rd,Baychester Ave,3045.6369999999997
Gun Hill Rd,Bronx Park East,3263.814
Gun Hill Rd,Kingsbridge Rd,3114.639000000001
Gun Hill Rd,Wakefield - 241st St,3298.7990000000004
Gun Hill Rd,Van Cortlandt Park - 242nd St,3637.6420000000003
Gun Hill Rd,Fordham Rd,3676.8469999999993
Gun Hill Rd,E 180th St,4374.636
Gun Hill Rd,Eastchester - Dyre Ave,4036.0050000000006
Nereid Ave (238 St),233rd St,619.9869999999999
Nereid Ave (238 St),Wakefield - 241st St,644.961
Nereid Ave (238 St),225th St,1294.4969999999994
Nereid Ave (238 St),219th St,1804.4639999999993
Nereid Ave (238 St),Baychester Ave,3317.184
Nereid Ave (238 St),Eastchester - Dyre Ave,2963.9530000000004
Nereid Ave (238 St),Woodlawn,3077.261
Nereid Ave (238 St),Burke Ave,3247.059999999999
Nereid Ave (238 St),Norwood - 205th St,3995.199999999999
Nereid Ave (238 St),Allerton Ave,3914.459999999999
Nereid Ave (238 St),Mosholu Pkwy,4164.581999999999
Nereid Ave (238 St),Bedford Park Blvd,4707.986
Nereid Ave (238 St),Bedford Park Blvd - Lehman College,5184.314000000001
Nereid Ave (238 St),Morris Park,5433.275
Nereid Ave (238 St),Van Cortlandt Park - 242nd St,5110.177000000001
Nereid Ave (238 St),Kingsbridge Rd,5608.014999999999
Nereid Ave (238 St),Bronx Park East,5785.379999999998
Nereid Ave (238 St),Pelham Bay Park,6067.652000000001
Nereid Ave (238 St),231st St,5907.313000000001
Nereid Ave (238 St),Fordham Rd,6198.413
Franklin Ave,Botanic Garden,562.182
Franklin Ave,Park Pl,930.5319999999999
Franklin Ave,Eastern Pkwy - Bklyn Museum,567.527
Franklin Ave,President St,839.66
Franklin Ave,Prospect Park,1130.6409999999998
Franklin Ave,Franklin Ave - Fulton St,1631.396
Franklin Ave,Sterling St,1391.3370000000004
Franklin Ave,Nostrand Ave,1622.2300000000002
Franklin Ave,Grand Army Plaza,1305.286
Franklin Ave,Kingston Ave,1341.554
Franklin Ave,Parkside Ave,1919.138
Franklin Ave,Winthrop St,2157.3020000000006
Franklin Ave,Classon Ave,2285.784
Franklin Ave,Clinton - Washington Aves,2457.1049999999996
Franklin Ave,Bedford - Nostrand Aves,2588.871
Franklin Ave,7th Ave,2385.4390000000003
Franklin Ave,Lafayette Ave,2579.9929999999995
Franklin Ave,15th St - Prospect Park,2648.5610000000006
Franklin Ave,Atlantic Av - Barclay's Center,2437.2540000000004
Franklin Ave,Fulton St,2720.8469999999993
Simpson St,Hunts Point Ave,668.1859999999999
Simpson St,Whitlock Ave,877.3489999999999
Simpson St,Longwood Ave,1033.97
Simpson St,Prospect Ave,899.1730000000001
Simpson St,174th St,1593.55
Simpson St,Elder Ave,1301.23
Simpson St,E 149th St,1771.2540000000001
Simpson St,Jackson Ave,1693.638
Simpson St,Morrison Av - Soundview,1716.9899999999998
Simpson St,West Farms Sq - E Tremont Av,2258.4669999999996
Simpson St,E 143rd St - St Mary's St,2198.7390000000005
Simpson St,170th St,2866.069
Simpson St,E 180th St,2786.7480000000005
Simpson St,3rd Ave - 149th St,2387.9249999999997
Simpson St,St Lawrence Ave,2352.9020000000005
Simpson St,Cypress Ave,2964.838999999999
Simpson St,Tremont Ave,4082.145
Simpson St,Mt Eden Ave,3469.4759999999997
Simpson St,176th St,3781.363
Simpson St,Brook Ave,3124.233999999999
Bronx Park East,E 180th St,1110.822
Bronx Park East,Morris Park,1512.0660000000003
Bronx Park East,West Farms Sq - E Tremont Av,1631.6229999999998
Bronx Park East,Allerton Ave,1861.2869999999998
Bronx Park East,Parkchester,2101.7990000000004
Bronx Park East,St Lawrence Ave,2332.9530000000004
Bronx Park East,Morrison Av - Soundview,2753.9399999999987
Bronx Park East,Burke Ave,2528.6870000000004
Bronx Park East,174th St,2364.107
Bronx Park East,Elder Ave,2869.634999999999
Bronx Park East,Westchester Sq - E Tremont Ave,2845.537
Bronx Park East,Norwood - 205th St,3600.6039999999994
Bronx Park East,Whitlock Ave,3237.9519999999993
Bronx Park East,Bedford Park Blvd,3938.878
Bronx Park East,Kingsbridge Rd,3748.8920000000007
Bronx Park East,Fordham Rd,3567.0939999999996
Bronx Park East,Middletown Rd,3420.4269999999997
Bronx Park East,Bedford Park Blvd - Lehman College,4341.602000000001
Bronx Park East,Mosholu Pkwy,4420.662999999999
Bronx Park East,219th St,3948.942
Winthrop St,Sterling St,1424.085
Winthrop St,Parkside Ave,1192.144
Winthrop St,President St,1762.6240000000003
Winthrop St,Prospect Park,1716.5569999999998
Winthrop St,Kingston Ave,2076.756
Winthrop St,Botanic Garden,2728.5869999999995
Winthrop St,Beverly Rd,2489.3710000000005
Winthrop St,Park Pl,2949.92
Winthrop St,Crown Hts - Utica Ave,2699.5130000000004
Winthrop St,Cortelyou Rd,2679.5840000000007
Winthrop St,Eastern Pkwy - Bklyn Museum,2884.6189999999997
Winthrop St,Brooklyn College - Flatbush Ave,2615.04
Winthrop St,Nostrand Ave,3276.6870000000013
Winthrop St,Franklin Ave - Fulton St,3480.474999999999
Winthrop St,Newkirk Ave,3372.796
Winthrop St,Ft Hamilton Pkwy,2500.061999999999
Winthrop St,Grand Army Plaza,3427.838999999999
Winthrop St,Sutter Ave - Rutland Road,2848.729
Winthrop St,Ave H,3860.1510000000003
Winthrop St,15th St - Prospect Park,3307.1940000000004
149th St - Grand Concourse,138th St - Grand Concourse,738.161
149th St - Grand Concourse,161st St - Yankee Stadium,1163.6930000000002
149th St - Grand Concourse,3rd Ave - 149th St,855.548
149th St - Grand Concourse,Harlem - 148 St,1362.6770000000001
149th St - Grand Concourse,Brook Ave,1813.065
149th St - Grand Concourse,135th St,1609.634
149th St - Grand Concourse,155th St,2319.572
149th St - Grand Concourse,Cypress Ave,2268.8390000000004
149th St - Grand Concourse,Jackson Ave,1753.1550000000002
149th St - Grand Concourse,125th St,2429.3990000000003
149th St - Grand Concourse,163rd St - Amsterdam Av,3048.048
149th St - Grand Concourse,E 143rd St - St Mary's St,2277.935
149th St - Grand Concourse,157th St,2991.739
149th St - Grand Concourse,E 149th St,2077.656
149th St - Grand Concourse,145th St,2166.0879999999997
149th St - Grand Concourse,170th St,2666.1399999999994
149th St - Grand Concourse,168th St,3597.1919999999996
149th St - Grand Concourse,Prospect Ave,2369.7140000000004
149th St - Grand Concourse,137th St - City College,2564.6999999999994
149th St - Grand Concourse,116th St,3157.2529999999997
161st St - Yankee Stadium,Harlem - 148 St,1361.4240000000002
161st St - Yankee Stadium,155th St,1413.8220000000003
161st St - Yankee Stadium,3rd Ave - 149th St,2016.577
161st St - Yankee Stadium,138th St - Grand Concourse,1852.758
161st St - Yankee Stadium,163rd St - Amsterdam Av,2056.386
161st St - Yankee Stadium,170th St,1936.8940000000005
161st St - Yankee Stadium,168th St,2605.5299999999997
161st St - Yankee Stadium,Mt Eden Ave,2058.9379999999996
161st St - Yankee Stadium,157th St,2000.077
161st St - Yankee Stadium,135th St,2383.3329999999996
161st St - Yankee Stadium,Jackson Ave,2741.1209999999996
161st St - Yankee Stadium,Brook Ave,2927.6620000000007
161st St - Yankee Stadium,181st St,3120.263
161st St - Yankee Stadium,175th St,3392.286000000001
161st St - Yankee Stadium,145th St,2529.5850000000005
161st St - Yankee Stadium,176th St,2601.7889999999998
161st St - Yankee Stadium,Cypress Ave,3383.4360000000006
161st St - Yankee Stadium,Prospect Ave,2518.915000000001
161st St - Yankee Stadium,E 143rd St - St Mary's St,3438.964000000001
161st St - Yankee Stadium,E 149th St,3238.6850000000004
Lexington Ave - 59th St,Lexington Ave - 63rd St,625.543
Lexington Ave - 59th St,Lexington Ave - 53rd St,805.482
Lexington Ave - 59th St,5th Ave - 59th St,878.5590000000001
Lexington Ave - 59th St,51st St,649.824
Lexington Ave - 59th St,68th St - Hunter College,1181.052
Lexington Ave - 59th St,5th Ave - 53rd St,955.8700000000002
Lexington Ave - 59th St,57th St,1186.38
Lexington Ave - 59th St,47th-50th Sts - Rockefeller Ctr,1823.853
Lexington Ave - 59th St,59th St - Columbus Circle,1703.6190000000001
Lexington Ave - 59th St,Roosevelt Island - Main St,5808.727000000003
Lexington Ave - 59th St,72nd St,2358.3130000000006
Lexington Ave - 59th St,49th St,1934.6139999999998
Lexington Ave - 59th St,5th Ave - Bryant Pk,1977.1529999999996
Lexington Ave - 59th St,66th St - Lincoln Ctr,2251.523
Lexington Ave - 59th St,42nd St - Bryant Pk,2223.1719999999996
Lexington Ave - 59th St,Times Sq - 42nd St,2504.7349999999997
Lexington Ave - 59th St,42nd St - Port Authority Bus Term,2688.9219999999996
Lexington Ave - 59th St,Herald Sq - 34th St,2821.6509999999994
Lexington Ave - 59th St,79th St,3474.697000000001
Lexington Ave - 59th St,Vernon Blvd - Jackson Ave,4384.441000000002
E 149th St,E 143rd St - St Mary's St,455.875
E 149th St,Jackson Ave,923.383
E 149th St,Prospect Ave,872.0809999999998
E 149th St,Longwood Ave,845.179
E 149th St,Cypress Ave,1339.671
E 149th St,3rd Ave - 149th St,1236.261
E 149th St,Brook Ave,1721.202
E 149th St,Hunts Point Ave,1713.365
E 149th St,Whitlock Ave,2487.296
E 149th St,138th St - Grand Concourse,2574.003999999999
E 149th St,170th St,4063.7819999999992
E 149th St,Elder Ave,3072.484
E 149th St,174th St,3364.8039999999996
E 149th St,Mt Eden Ave,4709.928999999999
E 149th St,Morrison Av - Soundview,3488.2439999999992
E 149th St,Harlem - 148 St,3442.23
E 149th St,135th St,3689.1869999999994
E 149th St,West Farms Sq - E Tremont Av,4029.7209999999995
E 149th St,176th St,5021.816000000001
E 149th St,Astoria - Ditmars Blvd,6509.693000000002
Morrison Av - Soundview,Elder Ave,415.76
Morrison Av - Soundview,St Lawrence Ave,635.9700000000001
Morrison Av - Soundview,E 180th St,1809.8390000000004
Morrison Av - Soundview,West Farms Sq - E Tremont Av,1733.776
Morrison Av - Soundview,Whitlock Ave,1205.4209999999998
Morrison Av - Soundview,Parkchester,1299.9929999999995
Morrison Av - Soundview,174th St,1887.7710000000004
Morrison Av - Soundview,Hunts Point Ave,1892.3439999999998
Morrison Av - Soundview,Longwood Ave,2663.803
Morrison Av - Soundview,Morris Park,4145.008
Morrison Av - Soundview,Prospect Ave,2616.163
Morrison Av - Soundview,Westchester Sq - E Tremont Ave,3030.0990000000006
Morrison Av - Soundview,Jackson Ave,3410.628
Morrison Av - Soundview,Allerton Ave,4638.6259999999975
Morrison Av - Soundview,Tremont Ave,4372.714000000001
